coin_id,timestamp_utc,close_price,market_cap,total_volume
shib,2025-11-15 11:02:53,0.00000912,5372903742.39,156401870.75
shib,2025-11-15 12:02:50,0.00000905,5333139620.32,157069674.74
shib,2025-11-15 13:04:43,0.00000909,5356200814.76,152663885.29
shib,2025-11-15 14:04:17,0.00000915,5389223730.95,148092286.87
shib,2025-11-15 15:06:03,0.00000912,5375309320.95,137626776.84
shib,2025-11-15 16:02:37,0.00000911,5366041972.97,134905220.94
shib,2025-11-15 17:05:09,0.00000908,5351464947.65,133571254.51
shib,2025-11-15 18:04:45,0.00000912,5374703505.02,131586331.78
shib,2025-11-15 19:04:25,0.00000912,5374138381.78,128643182.93
shib,2025-11-15 20:04:23,0.00000910,5361764176.27,125716577.15
shib,2025-11-15 21:04:07,0.00000904,5323651851.98,121422865.47
shib,2025-11-15 22:04:40,0.00000901,5310402309.46,120126915.26
shib,2025-11-15 23:04:31,0.00000905,5328842771.80,120049391.08
shib,2025-11-16 00:02:48,0.00000905,5339511195.02,112217033.23
shib,2025-11-16 01:03:17,0.00000904,5326587783.46,112391019.26
shib,2025-11-16 02:02:36,0.00000898,5285423308.19,115658723.90
shib,2025-11-16 03:06:24,0.00000911,5365155755.35,115495049.68
shib,2025-11-16 04:04:20,0.00000914,5384306317.86,118084879.93
shib,2025-11-16 05:03:15,0.00000913,5375042771.39,116373363.85
shib,2025-11-16 06:04:27,0.00000916,5400510528.85,116864457.89
shib,2025-11-16 07:04:23,0.00000916,5400113173.99,114659966.87
shib,2025-11-16 08:04:05,0.00000916,5399253278.56,118272608.89
shib,2025-11-16 09:05:16,0.00000913,5382938714.38,113821377.10
shib,2025-11-16 10:06:24,0.00000920,5421963146.55,114726865.58
shib,2025-11-16 11:04:09,0.00000918,5409170316.31,114425450.60
shib,2025-11-16 12:05:08,0.00000903,5318125468.15,112950968.09
shib,2025-11-16 13:04:10,0.00000904,5329079435.93,112573115.48
shib,2025-11-16 14:02:50,0.00000897,5285808995.15,112471081.34
shib,2025-11-16 15:04:35,0.00000902,5313965733.78,112510026.39
shib,2025-11-16 16:08:14,0.00000888,5245863932.69,117001990.81
shib,2025-11-16 17:04:31,0.00000877,5169102054.35,121796728.90
shib,2025-11-16 18:05:27,0.00000874,5144994088.36,130305124.77
shib,2025-11-16 19:08:26,0.00000874,5149915372.48,134584275.86
shib,2025-11-16 20:04:28,0.00000881,5194605402.21,135857652.67
shib,2025-11-16 21:06:52,0.00000881,5191250642.78,134820511.19
shib,2025-11-16 22:04:39,0.00000876,5159953450.23,136977874.48
shib,2025-11-16 23:05:35,0.00000881,5213133095.40,148397686.51
shib,2025-11-17 00:04:52,0.00000889,5241651105.42,137963075.02
shib,2025-11-17 01:02:18,0.00000897,5286142610.73,140841127.97
shib,2025-11-17 02:06:30,0.00000892,5254106196.24,140398311.00
shib,2025-11-17 03:04:22,0.00000895,5272233121.48,138566386.31
shib,2025-11-17 04:00:30,0.00000897,5284147863.97,136000409.27
shib,2025-11-17 05:00:14,0.00000899,5295599111.64,134758246.37
shib,2025-11-17 06:01:47,0.00000897,5287183981.94,133806801.23
shib,2025-11-17 07:01:14,0.00000899,5297334724.87,135532118.28
shib,2025-11-17 08:01:04,0.00000903,5324671827.68,136059453.76
shib,2025-11-17 09:03:02,0.00000902,5321039107.33,138491191.43
shib,2025-11-17 10:02:15,0.00000905,5331953996.91,140536613.75
shib,2025-11-17 11:03:24,0.00000906,5342033106.44,139186847.95
shib,2025-11-17 12:00:20,0.00000906,5340011765.09,138307226.31
shib,2025-11-17 13:01:21,0.00000903,5322349007.66,137245675.10
shib,2025-11-17 14:02:50,0.00000888,5232904936.40,138853053.61
shib,2025-11-17 15:02:37,0.00000903,5334861480.68,146467291.97
shib,2025-11-17 16:02:21,0.00000891,5262562118.68,148319728.20
shib,2025-11-17 17:02:24,0.00000897,5249174005.88,151299328.94
shib,2025-11-17 18:02:57,0.00000878,5179721645.15,136719826.33
shib,2025-11-17 19:01:18,0.00000872,5138493803.21,135811978.58
shib,2025-11-17 20:01:39,0.00000854,5036465831.06,144259636.57
shib,2025-11-17 21:02:15,0.00000852,5014827716.66,151611516.25
shib,2025-11-17 22:01:48,0.00000850,5003092660.90,154985869.00
shib,2025-11-17 23:00:53,0.00000855,5043653291.40,153294734.76
shib,2025-11-18 00:01:37,0.00000856,5043591053.83,151958633.12
shib,2025-11-18 01:01:42,0.00000861,5056258107.15,159406907.81
shib,2025-11-18 02:01:28,0.00000863,5084462468.47,153690264.20
shib,2025-11-18 03:02:38,0.00000867,5124950004.43,161066013.08
shib,2025-11-18 04:01:36,0.00000876,5164657076.52,175515196.67
shib,2025-11-18 05:01:32,0.00000872,5130851231.99,167412267.98
shib,2025-11-18 06:01:09,0.00000872,5143838611.31,172822070.72
shib,2025-11-18 07:02:22,0.00000867,5109079481.51,187464454.29
shib,2025-11-18 08:01:04,0.00000872,5137140734.39,174015005.71
shib,2025-11-18 09:01:42,0.00000878,5178341842.43,176342164.65
shib,2025-11-18 10:02:55,0.00000878,5175728467.99,185433136.38
shib,2025-11-18 11:01:11,0.00000877,5170206547.71,175721691.22
shib,2025-11-18 12:01:10,0.00000876,5164001035.28,174673216.75
shib,2025-11-18 13:02:33,0.00000874,5150645860.25,179940533.02
shib,2025-11-18 14:02:38,0.00000875,5148602917.91,189236417.23
shib,2025-11-18 15:00:26,0.00000876,5161438805.70,171722141.32
shib,2025-11-18 16:02:16,0.00000887,5223797060.78,174011081.44
shib,2025-11-18 17:01:52,0.00000898,5290550854.06,176614425.89
shib,2025-11-18 18:01:51,0.00000892,5254190270.73,177013599.10
shib,2025-11-18 19:01:49,0.00000898,5289946382.40,173304517.56
shib,2025-11-18 20:01:28,0.00000894,5270184473.90,160839596.11
shib,2025-11-18 21:02:19,0.00000893,5261310679.32,154408692.43
shib,2025-11-18 22:01:13,0.00000884,5206041455.87,149679324.71
shib,2025-11-18 23:01:06,0.00000890,5245995155.53,149079373.72
shib,2025-11-19 00:01:45,0.00000886,5222280631.21,146919568.76
shib,2025-11-19 01:01:11,0.00000886,5219705410.84,146289694.53
shib,2025-11-19 02:06:40,0.00000885,5212346546.29,145509049.89
shib,2025-11-19 03:01:25,0.00000888,5234574751.11,145842256.68
shib,2025-11-19 04:02:06,0.00000878,5176051442.68,138726287.96
shib,2025-11-19 05:03:18,0.00000873,5147403040.61,135272022.24
shib,2025-11-19 06:00:25,0.00000860,5068003167.62,133128075.80
shib,2025-11-19 07:02:38,0.00000865,5097299270.97,135876563.37
shib,2025-11-19 08:01:48,0.00000873,5143965287.58,136205919.81
shib,2025-11-19 09:03:23,0.00000871,5136667731.46,135275920.66
shib,2025-11-19 10:03:18,0.00000872,5132395166.77,143889441.91
shib,2025-11-19 11:02:22,0.00000869,5122086076.46,134994397.74
shib,2025-11-19 12:01:34,0.00000869,5122655544.02,135687962.68
shib,2025-11-19 13:02:12,0.00000871,5128600665.11,134354477.98
shib,2025-11-19 14:03:31,0.00000864,5094286963.74,132563617.77
shib,2025-11-19 15:01:54,0.00000865,5094568480.41,132002361.51
shib,2025-11-19 16:03:05,0.00000853,5035249054.72,136583775.49
shib,2025-11-19 17:01:33,0.00000844,4969599084.30,139871227.42
shib,2025-11-19 18:02:25,0.00000839,4943810417.11,153752237.31
shib,2025-11-19 19:01:19,0.00000827,4868008850.64,156471528.79
shib,2025-11-19 20:01:57,0.00000829,4881221064.44,162025819.87
shib,2025-11-19 21:02:47,0.00000836,4925218144.41,165205398.08
shib,2025-11-19 22:01:20,0.00000853,5023660360.78,171010785.03
shib,2025-11-19 23:00:23,0.00000851,5019920901.66,171686275.74
shib,2025-11-20 00:01:42,0.00000855,5032598006.36,174633486.08
shib,2025-11-20 01:01:49,0.00000856,5044905604.18,174103251.66
shib,2025-11-20 02:01:32,0.00000860,5070043036.70,175380006.11
shib,2025-11-20 03:01:14,0.00000864,5085354864.39,175267102.81
shib,2025-11-20 04:01:07,0.00000863,5085523915.74,174292233.88
shib,2025-11-20 05:01:40,0.00000864,5089845573.43,172366403.77
shib,2025-11-20 06:01:46,0.00000865,5095519488.55,169935702.43
shib,2025-11-20 07:01:17,0.00000861,5070492639.50,166996963.42
shib,2025-11-20 08:00:13,0.00000868,5109614262.26,167191175.22
shib,2025-11-20 09:03:30,0.00000867,5108909020.36,166965695.39
shib,2025-11-20 10:01:37,0.00000863,5089105180.83,166567275.24
shib,2025-11-20 11:01:42,0.00000865,5090826572.55,165692608.32
shib,2025-11-20 12:02:13,0.00000866,5102148039.06,163630033.22
shib,2025-11-20 13:03:02,0.00000875,5152727376.77,167521061.86
shib,2025-11-20 14:06:24,0.00000870,5142573595.68,169009777.78
shib,2025-11-20 15:01:02,0.00000880,5177592358.13,171862107.69
shib,2025-11-20 16:01:10,0.00000873,5144942454.66,168377762.86
shib,2025-11-20 17:01:34,0.00000841,4957334747.75,172068919.88
shib,2025-11-20 18:06:22,0.00000824,4858808677.30,167935851.31
shib,2025-11-20 19:01:09,0.00000816,4811255259.22,163976196.46
shib,2025-11-20 20:02:24,0.00000828,4876738965.80,163970849.23
shib,2025-11-20 21:01:55,0.00000824,4854040637.57,165167857.15
shib,2025-11-20 22:02:12,0.00000839,4948575795.09,161255749.58
shib,2025-11-20 23:02:27,0.00000844,4971802589.91,162249528.60
shib,2025-11-21 00:01:52,0.00000827,4878459655.32,160498395.85
shib,2025-11-21 01:01:47,0.00000833,4903443631.31,160471052.12
shib,2025-11-21 02:01:43,0.00000833,4913826820.20,163496781.61
shib,2025-11-21 03:03:56,0.00000819,4829900504.20,172728305.21
shib,2025-11-21 04:02:43,0.00000822,4849546158.77,164104004.85
shib,2025-11-21 05:03:45,0.00000821,4839234118.04,166393881.78
shib,2025-11-21 06:02:10,0.00000812,4791340236.51,165146011.95
shib,2025-11-21 07:00:28,0.00000815,4798436635.66,166212775.90
shib,2025-11-21 08:01:06,0.00000789,4652971799.51,184980384.46
shib,2025-11-21 09:02:00,0.00000794,4677876619.13,193565209.33
shib,2025-11-21 10:01:35,0.00000780,4603175720.78,201890926.66
shib,2025-11-21 11:01:20,0.00000779,4587740025.00,205845340.15
shib,2025-11-21 12:04:10,0.00000770,4541076577.17,209042677.46
shib,2025-11-21 13:03:12,0.00000784,4618989359.00,223310695.59
shib,2025-11-21 14:04:02,0.00000790,4659111919.08,227626493.68
shib,2025-11-21 15:03:58,0.00000795,4688317007.05,233852870.65
shib,2025-11-21 16:01:11,0.00000780,4596225703.05,234461781.90
shib,2025-11-21 17:03:17,0.00000793,4648033541.01,228367747.65
shib,2025-11-21 18:03:09,0.00000794,4684108863.11,224365724.02
shib,2025-11-21 19:00:32,0.00000790,4653918681.12,224028131.43
shib,2025-11-21 20:03:18,0.00000784,4618581672.50,222401025.06
shib,2025-11-21 21:03:48,0.00000776,4572693756.38,222067172.80
shib,2025-11-21 22:02:12,0.00000790,4658328535.54,224983229.29
shib,2025-11-21 23:02:37,0.00000767,4531979898.37,223989395.56
shib,2025-11-22 00:08:52,0.00000784,4625568704.32,226893426.90
shib,2025-11-22 01:01:47,0.00000782,4610335780.56,227565893.30
shib,2025-11-22 02:01:08,0.00000787,4639707200.82,226443382.32
shib,2025-11-22 03:02:22,0.00000782,4606649124.95,222732802.97
shib,2025-11-22 04:01:27,0.00000780,4593373145.69,219836569.14
shib,2025-11-22 05:01:11,0.00000776,4563471895.70,218702183.05
shib,2025-11-22 06:02:12,0.00000769,4528416999.78,218095830.87
shib,2025-11-22 07:01:35,0.00000780,4598226531.19,219004358.74
shib,2025-11-22 08:01:38,0.00000781,4603157808.22,197320557.59
shib,2025-11-22 09:01:02,0.00000768,4524679972.44,191325150.12
shib,2025-11-22 10:02:19,0.00000771,4547402769.78,187714582.45
shib,2025-11-22 11:02:46,0.00000766,4518085391.08,178832714.63
shib,2025-11-22 12:06:22,0.00000772,4547732280.77,178647466.16
shib,2025-11-22 13:03:02,0.00000765,4508619247.98,165254668.48
shib,2025-11-22 14:01:27,0.00000759,4468207193.22,159446817.34
shib,2025-11-22 15:07:32,0.00000768,4525574489.35,151151994.99
shib,2025-11-22 16:01:48,0.00000761,4481415499.39,148277024.98
shib,2025-11-22 17:01:20,0.00000769,4533554776.07,138042048.62
shib,2025-11-22 18:02:17,0.00000766,4511985255.81,129662647.27
shib,2025-11-22 19:01:49,0.00000769,4527924329.59,126679947.03
shib,2025-11-22 20:01:16,0.00000771,4537185999.76,123123808.12
shib,2025-11-22 21:03:07,0.00000766,4515417886.56,120787549.86
shib,2025-11-22 22:00:10,0.00000771,4542291280.45,118814999.29
shib,2025-11-22 23:01:45,0.00000781,4594700697.84,118605339.07
shib,2025-11-23 00:00:03,0.00000780,4600655467.96,115006087.62
shib,2025-11-23 01:01:44,0.00000779,4586756384.51,114997525.05
shib,2025-11-23 02:01:08,0.00000786,4634988089.87,115927218.84
shib,2025-11-23 03:02:57,0.00000790,4657894179.18,117243817.67
shib,2025-11-23 04:03:19,0.00000791,4660007734.93,118185038.39
shib,2025-11-23 05:01:49,0.00000799,4705476393.36,121804462.39
shib,2025-11-23 06:00:18,0.00000798,4698779959.59,121250936.06
shib,2025-11-23 07:01:57,0.00000794,4682974516.49,121033098.11
shib,2025-11-23 08:01:47,0.00000791,4660476899.24,121313982.21
shib,2025-11-23 09:00:55,0.00000793,4669641637.31,116872672.00
shib,2025-11-23 10:02:26,0.00000795,4689104705.74,115625555.11
shib,2025-11-23 11:01:58,0.00000792,4667484617.47,114676037.88
shib,2025-11-23 12:01:59,0.00000792,4667464158.59,112612062.85
shib,2025-11-23 13:01:31,0.00000796,4688064592.75,112344089.53
shib,2025-11-23 14:01:08,0.00000798,4703638246.68,110217629.80
shib,2025-11-23 15:01:41,0.00000793,4674119982.21,110159398.41
shib,2025-11-23 16:04:08,0.00000802,4722407409.83,107702863.39
shib,2025-11-23 17:02:06,0.00000801,4724751001.90,110822615.51
shib,2025-11-23 18:07:37,0.00000792,4659739009.30,111610850.47
shib,2025-11-23 19:01:49,0.00000795,4684994582.49,112912372.45
shib,2025-11-23 20:03:15,0.00000797,4696967168.09,113575795.43
shib,2025-11-23 21:00:55,0.00000793,4676152169.90,111669646.30
shib,2025-11-23 22:05:20,0.00000797,4697627650.11,112405247.76
shib,2025-11-23 23:02:27,0.00000794,4680996747.85,112365262.08
shib,2025-11-24 00:02:19,0.00000786,4633410895.27,113936937.97
shib,2025-11-24 01:01:39,0.00000786,4631606874.72,114362175.46
shib,2025-11-24 02:01:57,0.00000785,4616013942.11,114669025.53
shib,2025-11-24 03:03:29,0.00000796,4691140186.43,119164937.76
shib,2025-11-24 04:01:40,0.00000800,4716664965.69,119527239.78
shib,2025-11-24 05:01:24,0.00000794,4678904522.15,116362009.89
shib,2025-11-24 06:00:45,0.00000806,4749377889.73,121985792.93
shib,2025-11-24 07:02:30,0.00000800,4714264080.60,124260621.77
shib,2025-11-24 08:01:19,0.00000800,4714815929.79,124470920.44
shib,2025-11-24 09:02:22,0.00000801,4713259500.42,125428379.54
shib,2025-11-24 10:01:01,0.00000790,4653255196.89,126094561.17
shib,2025-11-24 11:01:51,0.00000792,4664287062.57,127318073.82
shib,2025-11-24 12:01:49,0.00000795,4685004604.88,129375969.82
shib,2025-11-24 13:01:45,0.00000795,4682864166.23,130348223.43
shib,2025-11-24 14:03:50,0.00000802,4726778393.96,132403952.60
shib,2025-11-24 15:01:37,0.00000798,4685309052.46,133728557.84
shib,2025-11-24 16:01:02,0.00000806,4750228672.39,136256323.67
shib,2025-11-24 17:02:00,0.00000812,4785860331.05,136891104.87
shib,2025-11-24 18:02:05,0.00000832,4903324853.02,144031794.73
shib,2025-11-24 19:00:25,0.00000832,4905947094.77,146228688.81
shib,2025-11-24 20:02:43,0.00000834,4904638806.00,153324560.55
shib,2025-11-24 21:01:22,0.00000840,4951810801.01,151089104.32
shib,2025-11-24 22:01:49,0.00000837,4932414489.34,151997343.66
shib,2025-11-24 23:01:41,0.00000832,4903472153.19,151285228.39
shib,2025-11-25 00:01:21,0.00000832,4904302293.67,147905597.52
shib,2025-11-25 01:01:09,0.00000832,4902448250.61,147901245.23
shib,2025-11-25 02:04:34,0.00000831,4899248623.45,150318801.74
shib,2025-11-25 03:00:39,0.00000828,4878755929.97,142835172.74
shib,2025-11-25 04:01:13,0.00000825,4863879400.52,142126448.58
shib,2025-11-25 05:01:20,0.00000830,4889553876.62,141606265.40
shib,2025-11-25 06:01:11,0.00000826,4870022194.75,136483438.98
shib,2025-11-25 07:02:21,0.00000821,4847394778.13,133964085.45
shib,2025-11-25 08:02:03,0.00000820,4837673262.83,133154748.89
shib,2025-11-25 09:02:16,0.00000818,4817424846.42,133076543.74
shib,2025-11-25 10:02:35,0.00000817,4812506792.71,132095740.21
shib,2025-11-25 11:03:10,0.00000819,4821617218.40,131389843.61
shib,2025-11-25 12:01:15,0.00000815,4805033800.74,128774463.96
shib,2025-11-25 13:01:03,0.00000820,4832048438.07,128401585.63
shib,2025-11-25 14:02:32,0.00000812,4785013867.10,127827650.45
shib,2025-11-25 15:01:09,0.00000809,4756712922.04,125931109.13
shib,2025-11-25 16:05:51,0.00000813,4792205382.18,124485405.16
shib,2025-11-25 17:01:38,0.00000830,4894304240.02,129937457.71
shib,2025-11-25 18:00:54,0.00000840,4950032171.06,127439452.36
shib,2025-11-25 19:03:45,0.00000837,4935799927.71,125096862.41
shib,2025-11-25 20:02:15,0.00000838,4936793204.09,126197004.97
shib,2025-11-25 21:01:57,0.00000854,5033266031.31,128342361.05
shib,2025-11-25 22:00:36,0.00000862,5079396740.26,131280294.38
shib,2025-11-25 23:01:10,0.00000877,5160948321.90,137639507.65
shib,2025-11-26 00:01:31,0.00000879,5193061074.92,147227938.38
shib,2025-11-26 01:00:34,0.00000880,5189729372.40,158686341.27
shib,2025-11-26 02:04:32,0.00000873,5148939237.03,149757994.15
shib,2025-11-26 03:01:45,0.00000864,5095251153.74,150742102.07
shib,2025-11-26 04:01:19,0.00000856,5043118732.55,139974556.34
shib,2025-11-26 05:01:43,0.00000858,5056631493.16,140809090.55
shib,2025-11-26 06:01:18,0.00000861,5073124593.08,151705848.33
shib,2025-11-26 07:01:40,0.00000868,5094510029.99,159135925.22
shib,2025-11-26 08:01:32,0.00000866,5100798201.15,152737358.54
shib,2025-11-26 09:02:58,0.00000859,5068051758.04,155037236.34
shib,2025-11-26 10:01:46,0.00000854,5033848971.60,152214063.67
shib,2025-11-26 11:01:54,0.00000853,5024292858.58,152516242.12
shib,2025-11-26 12:01:49,0.00000847,4994225074.59,152565224.23
shib,2025-11-26 13:01:08,0.00000843,4966903482.12,153393823.62
shib,2025-11-26 14:02:05,0.00000841,4963221392.60,155697281.46
shib,2025-11-26 15:01:55,0.00000834,4921782168.52,157442091.46
shib,2025-11-26 16:00:36,0.00000834,4908786399.85,158528899.55
shib,2025-11-26 17:01:16,0.00000843,4969222061.02,154917411.32
shib,2025-11-26 18:02:09,0.00000861,5073764123.97,157335787.81
shib,2025-11-26 19:02:46,0.00000866,5102685687.43,160657312.66
shib,2025-11-26 20:01:55,0.00000867,5103700702.22,161220592.95
shib,2025-11-26 21:01:20,0.00000866,5097985764.84,168203723.75
shib,2025-11-26 22:01:33,0.00000869,5119218501.68,163785560.94
shib,2025-11-26 23:02:06,0.00000865,5098895042.05,158562919.44
shib,2025-11-27 00:02:24,0.00000859,5063239293.26,149651703.67
shib,2025-11-27 01:02:06,0.00000861,5076036591.42,148573534.56
shib,2025-11-27 02:02:21,0.00000862,5080672140.73,147323501.05
shib,2025-11-27 03:02:10,0.00000864,5103594113.97,147921221.34
shib,2025-11-27 04:01:44,0.00000859,5060358277.47,146256608.63
shib,2025-11-27 05:02:33,0.00000863,5086082184.74,144420093.46
shib,2025-11-27 06:01:58,0.00000854,5034376671.91,144445601.50
shib,2025-11-27 07:01:44,0.00000859,5060910880.29,143862487.67
shib,2025-11-27 08:01:05,0.00000857,5047461702.56,142385267.16
shib,2025-11-27 09:01:06,0.00000856,5043728275.24,140240993.26
shib,2025-11-27 10:01:07,0.00000860,5071791548.64,140065211.36
shib,2025-11-27 11:00:35,0.00000855,5039042453.39,140147878.39
shib,2025-11-27 12:01:23,0.00000854,5033426076.18,139017739.24
shib,2025-11-27 13:01:01,0.00000853,5029447524.01,136552217.84
shib,2025-11-27 14:00:24,0.00000858,5048780085.87,134721160.09
shib,2025-11-27 15:01:19,0.00000864,5092466477.04,131252752.88
shib,2025-11-27 16:02:12,0.00000871,5129801138.08,130440914.67
shib,2025-11-27 17:01:20,0.00000869,5124385761.17,128944799.62
shib,2025-11-27 18:02:37,0.00000872,5134812716.67,124726503.45
shib,2025-11-27 19:01:18,0.00000874,5151576793.56,120613429.97
shib,2025-11-27 20:01:20,0.00000877,5169081314.84,117498054.87
shib,2025-11-27 21:01:44,0.00000880,5186276135.24,110351977.05
shib,2025-11-27 22:01:49,0.00000881,5192991848.15,111130961.97
shib,2025-11-27 23:06:00,0.00000876,5159434221.97,112069265.69
shib,2025-11-28 00:03:15,0.00000876,5163138619.65,110627582.38
shib,2025-11-28 01:02:06,0.00000873,5141859409.41,108153962.44
shib,2025-11-28 02:06:57,0.00000869,5116945411.38,107774201.77
shib,2025-11-28 03:01:48,0.00000872,5133613928.73,107165198.72
shib,2025-11-28 04:00:32,0.00000870,5127442377.72,106735093.19
shib,2025-11-28 05:01:40,0.00000871,5133764455.49,107413204.02
shib,2025-11-28 06:02:16,0.00000870,5127386832.83,107343999.38
shib,2025-11-28 07:00:16,0.00000870,5126916771.98,106612494.17
shib,2025-11-28 08:02:02,0.00000874,5147640916.14,107195609.64
shib,2025-11-28 09:01:13,0.00000896,5272673590.43,116698138.30
shib,2025-11-28 10:02:39,0.00000901,5309069249.71,122252242.76
shib,2025-11-28 11:02:32,0.00000902,5317612366.88,127571019.54
shib,2025-11-28 12:02:16,0.00000886,5220067219.05,131065606.36
shib,2025-11-28 13:02:19,0.00000883,5206652149.52,133142776.52
shib,2025-11-28 14:03:12,0.00000885,5216650217.35,134785361.96
shib,2025-11-28 15:00:57,0.00000887,5225041781.74,134291485.93
shib,2025-11-28 16:01:40,0.00000885,5214229215.44,138624007.64
shib,2025-11-28 17:01:40,0.00000873,5151208954.44,140317896.56
shib,2025-11-28 18:03:28,0.00000867,5113740333.98,144426346.72
shib,2025-11-28 19:01:28,0.00000867,5107626325.44,147866302.18
shib,2025-11-28 20:00:42,0.00000870,5127206274.86,148491338.27
shib,2025-11-28 21:01:19,0.00000870,5122379515.84,148802066.20
shib,2025-11-28 22:00:34,0.00000869,5118758737.74,145250639.52
shib,2025-11-28 23:01:09,0.00000869,5119704543.54,143992714.29
shib,2025-11-29 00:00:33,0.00000865,5098794017.00,142284169.09
shib,2025-11-29 01:01:58,0.00000863,5083406737.59,143242552.13
shib,2025-11-29 02:03:05,0.00000862,5079713733.15,141460816.79
shib,2025-11-29 03:01:03,0.00000861,5067447196.70,140667106.69
shib,2025-11-29 04:02:27,0.00000858,5058338478.80,140147375.65
shib,2025-11-29 05:01:56,0.00000859,5060310963.74,138723561.27
shib,2025-11-29 06:01:53,0.00000854,5032502605.37,138173305.05
shib,2025-11-29 07:01:46,0.00000854,5030704111.51,140342930.18
shib,2025-11-29 08:01:42,0.00000853,5027709972.88,139930724.99
shib,2025-11-29 09:01:34,0.00000853,5027663922.08,132875515.46
shib,2025-11-29 10:02:35,0.00000853,5023992420.98,125225228.77
shib,2025-11-29 11:01:52,0.00000851,5013497765.39,119968586.70
shib,2025-11-29 12:01:56,0.00000852,5017924558.32,115261382.87
shib,2025-11-29 13:01:17,0.00000850,5013653437.00,112157996.66
shib,2025-11-29 14:01:41,0.00000849,5004389612.58,108630886.31
shib,2025-11-29 15:01:49,0.00000849,4999580249.08,105744430.42
shib,2025-11-29 16:01:09,0.00000851,5010987148.18,100717953.56
shib,2025-11-29 17:02:01,0.00000848,4996794936.69,96207213.35
shib,2025-11-29 18:01:35,0.00000845,4976296489.61,91241720.70
shib,2025-11-29 19:01:44,0.00000847,4985935942.36,87277275.86
shib,2025-11-29 20:01:09,0.00000848,4992429804.53,85518982.30
shib,2025-11-29 21:01:24,0.00000849,4990951670.80,84267186.64
shib,2025-11-29 22:01:20,0.00000856,5041291149.84,84158397.81
shib,2025-11-29 23:00:43,0.00000852,5017850369.37,83195545.85
shib,2025-11-30 00:01:39,0.00000853,5032119564.65,83649459.55
shib,2025-11-30 01:01:41,0.00000853,5026846823.80,81150054.56
shib,2025-11-30 02:01:28,0.00000851,5013450422.90,82005711.06
shib,2025-11-30 03:01:27,0.00000848,4997860575.51,80573022.63
shib,2025-11-30 04:01:42,0.00000849,5000558242.90,81508724.27
shib,2025-11-30 05:01:46,0.00000848,4999332435.59,80957334.27
shib,2025-11-30 06:01:12,0.00000845,4981564858.87,80724869.77
shib,2025-11-30 07:01:33,0.00000851,5011995503.11,78477133.85
shib,2025-11-30 08:01:48,0.00000852,5018298889.32,77446616.14
shib,2025-11-30 09:01:37,0.00000853,5022140801.73,77813438.13
shib,2025-11-30 10:01:51,0.00000852,5018944466.44,78506858.57
shib,2025-11-30 11:01:31,0.00000849,5005185765.78,78392821.83
shib,2025-11-30 12:02:03,0.00000849,5005041713.21,77938038.59
shib,2025-11-30 13:01:51,0.00000853,5026315888.82,78219201.20
shib,2025-11-30 14:01:24,0.00000861,5070388869.15,80251345.16
shib,2025-11-30 15:02:00,0.00000855,5037647139.88,80375576.25
shib,2025-11-30 16:02:06,0.00000853,5024488446.21,80530088.67
shib,2025-11-30 17:01:50,0.00000857,5050443358.26,81119815.23
shib,2025-11-30 18:01:43,0.00000851,5012303507.60,82797849.49
shib,2025-11-30 19:01:26,0.00000848,4992800364.25,82649131.46
shib,2025-11-30 20:06:32,0.00000848,5000092072.91,82599753.54
shib,2025-11-30 21:07:45,0.00000846,4985444891.11,82010106.85
pepe,2025-10-31 21:06:24,0.00000656,2757673546.03,364318490.18
pepe,2025-10-31 22:02:20,0.00000655,2755617349.97,358498570.03
pepe,2025-10-31 23:02:12,0.00000656,2760486419.40,350278230.29
pepe,2025-11-01 00:03:02,0.00000656,2761471294.05,337282791.67
pepe,2025-11-01 01:02:37,0.00000658,2767192471.36,327221041.20
pepe,2025-11-01 02:02:29,0.00000656,2759724033.74,314670543.41
pepe,2025-11-01 03:02:05,0.00000658,2769717013.18,306878191.29
pepe,2025-11-01 04:02:51,0.00000662,2783816583.61,306516930.27
pepe,2025-11-01 05:06:43,0.00000659,2773818636.73,284451638.75
pepe,2025-11-01 06:05:57,0.00000657,2764669234.68,288987065.21
pepe,2025-11-01 07:02:11,0.00000655,2754923579.40,283841559.64
pepe,2025-11-01 08:02:29,0.00000662,2783027750.85,282719439.03
pepe,2025-11-01 09:02:34,0.00000665,2794921196.34,282431814.51
pepe,2025-11-01 10:02:32,0.00000666,2800086777.35,283176445.60
pepe,2025-11-01 11:08:00,0.00000667,2806982277.55,282994020.66
pepe,2025-11-01 12:06:16,0.00000667,2802994523.13,280739260.48
pepe,2025-11-01 13:02:31,0.00000668,2811264052.51,273365010.92
pepe,2025-11-01 14:07:15,0.00000666,2802804068.28,266275983.31
pepe,2025-11-01 15:06:32,0.00000664,2793043199.88,258788898.45
pepe,2025-11-01 16:02:27,0.00000667,2806438527.35,256123776.96
pepe,2025-11-01 17:02:36,0.00000669,2816437614.08,251292135.82
pepe,2025-11-01 18:06:56,0.00000666,2801828536.02,238027234.34
pepe,2025-11-01 19:02:38,0.00000668,2812240398.58,227233952.17
pepe,2025-11-01 20:02:35,0.00000670,2816777482.66,214989550.77
pepe,2025-11-01 21:02:55,0.00000671,2822916218.19,211313167.57
pepe,2025-11-01 22:02:19,0.00000665,2797953469.69,209312721.00
pepe,2025-11-01 23:02:25,0.00000667,2806658330.95,205860206.93
